1yr_return,cat_avg_ret_1m,cat_avg_ret_1y,cat_avg_ret_2y,cat_avg_ret_3m,cat_avg_ret_3y,cat_avg_ret_5y,cat_avg_ret_6m,category,category_url,crisil_rating,diff_fund_cat_1m,diff_fund_cat_1y,diff_fund_cat_2y,diff_fund_cat_3m,diff_fund_cat_3y,diff_fund_cat_5y,diff_fund_cat_6m,fund_family_aum,fund_family_name,fund_family_shortcode,fund_family_url,fund_ret_1m,fund_ret_1y,fund_ret_2y,fund_ret_3m,fund_ret_3y,fund_ret_5y,fund_ret_6m,latest_nav,scheme_aum,scheme_name,scheme_risk_text,scheme_url
3.2,8.54,9.77,8.89,11.36,3.69,0.0,40.66,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,1.5300000000000011,-6.549999999999999,-4.140000000000001,-1.0399999999999991,-15.02,0.0,0.36000000000000654,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,10.07,3.22,4.75,10.32,-11.33,0.0,41.02,10.94,3.81,UTI Long Term Advantage Fund - Series III,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-long-term-advantage-fund-series-iv-direct-plan/MUT2570
2.9,8.52,9.13,8.19,11.27,2.92,0.0,40.42,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,1.540000000000001,-6.180000000000001,-4.3999999999999995,-0.9800000000000004,-16.67,0.0,0.4799999999999969,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,10.06,2.95,3.79,10.29,-13.75,0.0,40.9,10.44,76.68,UTI Long Term Advantage Fund - Series III,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-long-term-advantage-fund-series-iv-regular-plan/MUT2568
4.8,8.52,9.13,8.19,11.27,2.92,0.0,40.42,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,1.25,-4.340000000000001,-3.8599999999999994,-2.1099999999999994,-13.01,0.0,-2.1400000000000006,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,9.77,4.79,4.33,9.16,-10.09,0.0,38.28,9.75,89.57,UTI Long Term Advantage Fund - Series V,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-long-term-advantage-fund-series-v-regular-plan/MUT2769
5.0,8.54,9.77,8.89,11.36,3.69,0.0,40.66,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,1.2400000000000002,-4.75,-3.16,-2.17,-10.83,0.0,-2.279999999999994,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,9.78,5.02,5.73,9.19,-7.14,0.0,38.38,10.23,3.07,UTI Long Term Advantage Fund - Series V,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-long-term-advantage-fund-series-v-direct-plan/MUT2771
11.8,8.54,9.77,8.89,11.36,0.0,0.0,40.66,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,1.1700000000000017,2.0700000000000003,-0.8399999999999999,-3.33,0.0,0.0,-5.909999999999997,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,9.71,11.84,8.05,8.03,0.0,0.0,34.75,9.36,9.51,UTI Long Term Advantage Fund - Series VI,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-long-term-advantage-fund-series-vi-direct-plan/MUT2922
11.3,8.52,9.13,8.19,11.27,0.0,0.0,40.42,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,1.1500000000000004,2.219999999999999,-1.9699999999999998,-3.3499999999999996,0.0,0.0,-5.960000000000001,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,9.67,11.35,6.22,7.92,0.0,0.0,34.46,9.03,253.12,UTI Long Term Advantage Fund - Series VI,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-long-term-advantage-fund-series-vi-regular-plan/MUT2920
12.3,8.54,9.77,8.89,11.36,0.0,0.0,40.66,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,1.1800000000000015,2.5,1.6199999999999992,-3.299999999999999,0.0,0.0,-6.369999999999997,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,9.72,12.27,10.51,8.06,0.0,0.0,34.29,9.79,3.27,UTI Long Term Advantage Fund - Series VII,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-long-term-advantage-fund-series-vii-direct-plan/MUT2970
11.9,8.52,9.13,8.19,11.27,0.0,0.0,40.42,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,1.17,2.7399999999999984,0.5500000000000007,-3.3099999999999996,0.0,0.0,-6.3700000000000045,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,9.69,11.87,8.74,7.96,0.0,0.0,34.05,9.48,176.02,UTI Long Term Advantage Fund - Series VII,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-long-term-advantage-fund-series-vii-regular-plan/MUT2968
13.2,8.52,9.13,8.19,11.27,2.92,9.89,40.42,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Rank 3,2.75,4.059999999999999,17.67,2.4800000000000004,15.889999999999999,50.15,0.8699999999999974,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,11.27,13.19,25.86,13.75,18.81,60.04,41.29,101.70,"1,777.11",UTI Long Term Equity Fund (Tax Saving) Plan,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-long-term-equity-fund-tax-saving-plan/MUT025
14.3,8.54,9.77,8.89,11.36,3.69,10.66,40.66,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Rank 3,2.8100000000000005,4.48,19.32,2.66,18.36,57.010000000000005,1.3000000000000043,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,11.35,14.25,28.21,14.02,22.05,67.67,41.96,108.69,127.86,UTI Long Term Equity Fund (Tax Saving) Plan,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-long-term-equity-fund-tax-saving-plan-direct-plan/MUT619
3.2,8.52,9.13,8.19,11.27,2.92,9.89,40.42,ELSS,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/elss.html,Not Ranked,-0.4399999999999995,-4.670000000000001,7.720000000000001,1.0500000000000007,9.11,44.12,-0.37000000000000455,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,8.08,4.46,15.91,12.32,12.03,54.01,40.05,115.15,"1,391.07",UTI Master Equity Plan Unit Scheme,,http://www.moneycontrol.com/mutual-funds/nav/uti-master-equity-plan-unit-scheme/MUT101
11.1,8.1,6.38,9.62,12.06,5.87,9.51,36.57,Large Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/large-cap-fund.html,Rank 3,0.5500000000000007,4.750000000000001,13.320000000000002,1.6099999999999994,18.869999999999997,52.18,2.6899999999999977,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,8.65,11.13,22.94,13.67,24.74,61.69,39.26,140.72,"7,397.77",UTI Mastershare Unit Scheme,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-mastershare-unit-scheme/MUT051
12.2,8.19,7.39,10.69,12.27,6.86,10.58,37.01,Large Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/large-cap-fund.html,Rank 3,0.5400000000000009,4.78,14.4,1.700000000000001,21.2,57.510000000000005,2.9200000000000017,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,8.73,12.17,25.09,13.97,28.06,68.09,39.93,148.04,562.34,UTI Mastershare Unit Scheme,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-mastershare-unit-scheme-direct-plan/MUT639
0.3,1.05,3.26,6.32,2.24,5.81,7.32,4.81,Medium Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/medium-duration-fund.html,Rank 3,-0.24,-2.9799999999999995,2.1099999999999994,0.20999999999999996,7.830000000000001,30.310000000000002,-3.3899999999999997,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.81,0.28,8.43,2.45,13.64,37.63,1.42,14.58,22.78,UTI Medium Term Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-medium-term-fund-direct-plan/MUT1900
22.5,9.55,14.84,9.93,11.3,3.04,9.26,42.79,Mid Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/mid-cap-fund.html,Rank 3,0.4399999999999995,7.690000000000001,14.66,2.209999999999999,6.1499999999999995,42.620000000000005,4.880000000000003,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,9.99,22.53,24.59,13.51,9.19,51.88,47.67,121.18,"5,061.74",UTI Mid Cap Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-mid-cap-fund/MUT063
23.6,9.51,16.4,11.55,11.6,4.51,10.42,43.23,Mid Cap Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/mid-cap-fund.html,Rank 3,0.5700000000000003,7.220000000000002,15.189999999999998,2.1799999999999997,7.59,48.4,5.1100000000000065,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,10.08,23.62,26.74,13.78,12.1,58.82,48.34,129.23,578.18,UTI Mid Cap Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-mid-cap-fund-direct-plan/MUT637
4.2,8.92,10.74,8.43,10.04,3.8,8.41,36.04,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,-5.79,-6.53,-1.1399999999999997,-8.6,5.45,27.069999999999997,-15.439999999999998,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,3.13,4.21,7.29,1.44,9.25,35.48,20.6,206.07,"3,104.05",UTI MNC Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-mnc-fund/MUT023
5.1,8.94,11.94,9.6,10.08,4.62,9.31,36.43,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,-5.739999999999999,-6.8,-0.41000000000000014,-8.41,7.569999999999999,32.37,-15.29,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,3.2,5.14,9.19,1.67,12.19,41.68,21.14,220.34,401.56,UTI MNC Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-mnc-fund-direct-plan/MUT629
5.7,0.33,5.9,6.78,0.99,6.91,6.93,2.47,Money Market Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/money-market-fund.html,Not Ranked,-0.020000000000000018,-0.16000000000000014,7.239999999999999,-0.040000000000000036,15.030000000000001,31.82,0.029999999999999805,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.31,5.74,14.02,0.95,21.94,38.75,2.5,"5,523.49",47.76,UTI Money Market Fund,Low,http://www.moneycontrol.com/mutual-funds/nav/uti-money-market-fund/MUT028
6.4,0.33,6.03,7.3,1.02,7.19,7.34,2.52,Money Market Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/money-market-fund.html,Rank 3,0.02999999999999997,0.34999999999999964,8.120000000000001,0.08000000000000007,17.06,35.84,0.29000000000000004,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.36,6.38,15.42,1.1,24.25,43.18,2.81,"2,363.48","15,939.63",UTI Money Market Fund,Low,http://www.moneycontrol.com/mutual-funds/nav/uti-money-market-fund-direct-plan/MUT676
6.3,0.31,5.82,7.26,0.94,6.99,7.1,2.36,Money Market Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/money-market-fund.html,Rank 3,0.03999999999999998,0.4499999999999993,7.91,0.13000000000000012,16.83,35.28,0.3999999999999999,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.35,6.27,15.17,1.07,23.82,42.38,2.76,"2,344.13","3,721.37",UTI Money Market Fund,Low,http://www.moneycontrol.com/mutual-funds/nav/uti-money-market-fund-institutional-plan/MUT402
9.9,4.58,11.46,11.41,5.6,7.81,9.39,26.73,Multi Asset Allocation,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/multi-asset-allocation.html,Not Ranked,-1.15,-1.5300000000000011,5.100000000000001,-0.7399999999999993,9.130000000000003,37.79,-1.629999999999999,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,3.43,9.93,16.51,4.86,16.94,47.18,25.1,40.30,74.26,UTI Multi Asset Fund ,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-multi-asset-fund-direct-plan/MUT659
9.1,4.48,10.54,10.54,5.33,6.96,8.5,26.11,Multi Asset Allocation,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/multi-asset-allocation.html,Not Ranked,-1.1200000000000006,-1.4399999999999995,4.0600000000000005,-0.6699999999999999,6.86,32.54,-1.4899999999999984,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,3.36,9.1,14.6,4.66,13.82,41.04,24.62,37.93,"1,168.63",UTI Multi Asset Fund ,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-multi-asset-fund-retail-plan/MUT321
7.7,8.18,9.19,11.15,11.02,8.18,10.8,35.52,Index Funds/ETFs,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/index-fundsetfs.html,Rank 3,0.08999999999999986,-1.4799999999999995,11.49,2.8900000000000006,20.04,60.2,7.1299999999999955,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,8.27,7.71,22.64,13.91,28.22,71.0,42.65,84.85,824.48,UTI Nifty Index Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-nifty-index-fund/MUT029
7.8,8.81,7.54,9.54,12.72,7.32,10.93,40.38,Index Funds/ETFs,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/index-fundsetfs.html,Rank 3,-0.5400000000000009,0.22999999999999954,13.260000000000002,1.1999999999999993,21.16,60.720000000000006,2.309999999999995,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,8.27,7.77,22.8,13.92,28.48,71.65,42.69,85.62,"3,242.36",UTI Nifty Index Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-nifty-index-fund-direct-plan/MUT657
3.6,0.24,3.52,4.58,0.74,4.99,5.55,1.48,Overnight Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/overnight-fund.html,Not Ranked,0.0,0.040000000000000036,4.98,0.0,10.65,27.069999999999997,0.020000000000000018,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.24,3.56,9.56,0.74,15.64,32.62,1.5,"2,764.24","2,495.72",UTI Overnight Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/uti-overnight-fund/MUT054
3.6,0.24,3.62,4.73,0.76,5.16,5.78,1.52,Overnight Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/overnight-fund.html,Not Ranked,0.0,0.009999999999999787,4.99,0.0,10.75,27.61,0.010000000000000009,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.24,3.63,9.72,0.76,15.91,33.39,1.53,"2,787.36","3,549.53",UTI Overnight Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/uti-overnight-fund-direct-plan/MUT689
7.7,2.49,7.37,7.57,4.17,5.17,7.03,11.18,Conservative Hybrid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/conservative-hybrid-fund.html,Rank 4,1.9299999999999997,0.33000000000000007,4.33,3.12,9.2,33.129999999999995,4.68,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,4.42,7.7,11.9,7.29,14.37,40.16,15.86,44.45,"1,568.59",UTI Regular Savings Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-regular-savings-fund/MIL040
8.4,2.56,8.16,8.34,4.39,6.03,7.91,11.61,Conservative Hybrid Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/conservative-hybrid-fund.html,Rank 4,1.9099999999999997,0.2599999999999998,5.0600000000000005,3.08,10.649999999999999,37.230000000000004,4.629999999999999,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,4.47,8.42,13.4,7.47,16.68,45.14,16.24,46.78,281.61,UTI Regular Savings Fund,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-regular-savings-fund-direct-plan/MUT672
9.9,4.75,8.16,8.11,6.97,5.16,9.43,21.28,Retirement Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/retirement-fund.html,Not Ranked,-0.40000000000000036,1.6999999999999993,1.6300000000000008,-1.5499999999999998,4.09,32.160000000000004,-2.7900000000000027,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,4.35,9.86,9.74,5.42,9.25,41.59,18.49,29.00,81.69,UTI Retirement Benefit Pension Fund ,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-retirement-benefit-pension-fund-direct-plan/MUT664
9.1,4.6,6.99,7.31,6.6,4.42,8.44,20.41,Retirement Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/retirement-fund.html,Not Ranked,-0.2999999999999998,2.1099999999999994,1.04,-1.3899999999999997,2.87,28.880000000000003,-2.34,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,4.3,9.1,8.35,5.21,7.29,37.32,18.07,27.71,"2,519.54",UTI Retirement Benefit Pension Fund ,Moderately High,http://www.moneycontrol.com/mutual-funds/nav/uti-retirement-benefit-pension-fund-regular-plan/MUT015
10.8,0.8,8.86,7.86,2.04,6.95,7.69,5.77,Short Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/short-duration-fund.html,Rank 4,-0.12,1.9700000000000006,-0.1200000000000001,0.08000000000000007,6.489999999999999,26.919999999999998,-0.2999999999999998,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.68,10.83,7.74,2.12,13.44,34.61,5.47,24.15,"7,779.82",UTI Short Term Income Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/uti-short-term-income-fund-direct-plan/MUT687
10.4,0.74,8.09,7.12,1.86,6.19,6.92,5.38,Short Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/short-duration-fund.html,Rank 4,-0.10999999999999999,2.26,-0.3200000000000003,0.11999999999999988,5.69,24.54,-0.16000000000000014,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.63,10.35,6.8,1.98,11.88,31.46,5.22,23.29,"1,700.12",UTI Short Term Income Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/uti-short-term-income-fund-institutional/MUT056
9.9,0.97,6.77,6.91,1.64,6.25,6.99,4.43,Short Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/short-duration-fund.html,Not Ranked,-0.36,3.120000000000001,-1.0099999999999998,0.26,4.24,21.89,0.5899999999999999,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.61,9.89,5.9,1.9,10.49,28.88,5.02,33.22,84.19,UTI Short Term Income Fund,Moderate,http://www.moneycontrol.com/mutual-funds/nav/uti-short-term-income-fund-retail-plan/MUT048
7.2,8.92,10.74,8.43,10.04,3.8,8.41,36.04,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,2.3000000000000007,-3.55,-11.559999999999999,1.4900000000000002,-21.28,3.709999999999999,15.800000000000004,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,11.22,7.19,-3.13,11.53,-17.48,12.12,51.84,98.44,"1,599.30",UTI Transportation and Logistics Fund,High,http://www.moneycontrol.com/mutual-funds/nav/uti-transportation-and-logistics-fund/MUT066
8.3,8.94,11.94,9.6,10.08,4.62,9.31,36.43,Sectoral/Thematic,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/sectoralthematic.html,Not Ranked,2.380000000000001,-3.619999999999999,-10.61,1.7699999999999996,-19.27,9.429999999999998,16.240000000000002,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,11.32,8.32,-1.01,11.85,-14.65,18.74,52.67,106.86,249.62,UTI Transportation and Logistics Fund,High,http://www.moneycontrol.com/mutual-funds/nav/uti-transportation-and-logistics-fund-direct-plan/MUT623
7.5,0.53,5.11,4.92,1.57,5.54,6.56,5.53,Low Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/low-duration-fund.html,Rank 4,-0.12000000000000005,2.4099999999999993,-1.21,-0.20999999999999996,5.29,23.34,-1.9100000000000001,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.41,7.52,3.71,1.36,10.83,29.9,3.62,"2,613.59","2,603.16",UTI Treasury Advantage Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/uti-treasury-advantage-fund-direct-plan/MUT683
None,0.53,5.11,4.92,1.57,5.54,0.0,5.53,Low Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/low-duration-fund.html,Not Ranked,-0.12000000000000005,2.4099999999999993,-5.98,-0.20999999999999996,-0.3200000000000003,0.0,-1.9100000000000001,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.41,7.52,-1.06,1.36,5.22,0.0,3.62,"1,044.12",,UTI Treasury Advantage Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/uti-treasury-advantage-fund-direct-plan-ad-/MUT3600
None,0.53,5.11,4.92,1.57,5.54,6.56,5.53,Low Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/low-duration-fund.html,Not Ranked,-0.12000000000000005,2.4099999999999993,-5.4399999999999995,-0.20999999999999996,0.7699999999999996,12.0,-1.9100000000000001,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.41,7.52,-0.52,1.36,6.31,18.56,3.62,"1,185.82",,UTI Treasury Advantage Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/uti-treasury-advantage-fund-direct-plan-flexi-dividendad-/MUT3601
None,0.53,5.11,4.92,1.57,5.54,6.56,5.53,Low Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/low-duration-fund.html,Not Ranked,-0.12000000000000005,0.4399999999999995,-7.5600000000000005,-2.06,-2.96,1.29,-3.8100000000000005,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.41,5.55,-2.64,-0.49,2.58,7.85,1.72,"1,082.14",,UTI Treasury Advantage Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/uti-treasury-advantage-fund-direct-plan-hd-/MUT3602
6.9,0.46,4.03,2.39,1.38,3.6,5.03,5.32,Low Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/low-duration-fund.html,Not Ranked,-0.10000000000000003,2.87,0.06999999999999984,-0.1499999999999999,5.23,20.919999999999998,-1.9800000000000004,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.36,6.9,2.46,1.23,8.83,25.95,3.34,"4,654.04",24.98,UTI Treasury Advantage Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/uti-treasury-advantage-fund-retail-plan/MIL001
7.4,0.49,4.63,4.44,1.45,5.06,6.09,5.28,Low Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/low-duration-fund.html,Rank 4,-0.08999999999999997,2.8,-0.9700000000000002,-0.09999999999999987,5.3500000000000005,22.94,-1.7000000000000002,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.4,7.43,3.47,1.35,10.41,29.03,3.58,"2,585.23","4,998.40",UTI Treasury Advantage Fund,Moderately Low,http://www.moneycontrol.com/mutual-funds/nav/uti-treasury-advantage-fund-institutional-plan/MUT119
6.1,0.38,4.24,6.82,0.48,6.63,7.21,1.95,Ultra Short Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/ultra-short-duration-fund.html,Rank 4,0.07,1.8399999999999999,3.6999999999999993,0.8500000000000001,11.760000000000002,32.16,0.8600000000000001,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.45,6.08,10.52,1.33,18.39,39.37,2.81,"3,366.36",827.94,UTI Ultra Short Term Fund,Low,http://www.moneycontrol.com/mutual-funds/nav/uti-ultra-short-term-fund-direct-plan/MUT699
5.7,0.5,5.92,7.48,1.49,7.29,7.53,3.61,Ultra Short Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/ultra-short-duration-fund.html,Not Ranked,-0.08000000000000002,-0.25,2.1999999999999993,-0.25,9.8,29.449999999999996,-0.98,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.42,5.67,9.68,1.24,17.09,36.98,2.63,"2,290.37",0.92,UTI Ultra Short Term Fund,Low,http://www.moneycontrol.com/mutual-funds/nav/uti-ultra-short-term-fund-institutional-plan/MUT405
5.5,0.34,3.83,6.4,0.39,6.19,6.75,1.74,Ultra Short Duration Fund,http://www.moneycontrol.com/mutual-funds/performance-tracker/returns/ultra-short-duration-fund.html,Rank 4,0.06999999999999995,1.67,2.9000000000000004,0.8099999999999999,10.189999999999998,28.68,0.8,"133,631",UTI Mutual Fund,http://www.moneycontrol.comUT,http://www.moneycontrol.com/mutual-funds/amc-details/UT,0.41,5.5,9.3,1.2,16.38,35.43,2.54,"3,219.07","1,237.69",UTI Ultra Short Term Fund,Low,http://www.moneycontrol.com/mutual-funds/nav/uti-ultra-short-term-fund-retail-plan/MIL034
